"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1700086L19Rik",108.453668591028,1.59827128887659,0.307234638561582,5.20211944967992,1.97028515926027e-07,8.92657382374535e-07
"Hspa2",4635.35765962083,1.89992239138706,0.0753204347537561,25.2245276809467,2.15618605572855e-140,1.35013183522869e-137
"Ppp1r36",833.940354864207,2.49566404942153,0.131354031605348,18.9995237977905,1.72098810604329e-80,2.03645742185973e-78
"Plekhd1os",40.5280891125169,1.69566318050977,0.568510807855581,2.98264018393212,0.0028577374338355,0.00678131662019264
"Fam161b",975.437939281128,1.73425543967797,0.123729863589994,14.0164661089809,1.23618744162906e-44,4.33040206825211e-43
"Bbof1",910.002648866827,2.16884882327696,0.134430277649451,16.1336334432975,1.48048284785617e-58,8.48137920586497e-57
"D030025P21Rik",19.1649736089213,-2.07430507225166,0.66561546687744,-3.11637150197654,0.00183091455207072,0.00455546090869515
"Batf",18.2195073195148,2.21530633502871,0.665272805497063,3.32992167532465,0.000868704167650589,0.0023069245858726
"Dio2",33.2393112350594,-2.09771291592605,0.620559559234351,-3.38035710627715,0.000723917062081533,0.00195104476487828
"Galc",667.55699730592,2.94735829563724,0.141785020469608,20.7875153939059,5.61435063997781e-96,1.14016839753495e-93
"3300002A11Rik",230.730811844902,2.67765337569476,0.284007036265524,9.4281233694202,4.17491332808987e-21,5.3947203348697e-20
"Gm47139",128.446218736499,3.12028771656484,0.3285692567117,9.49659060556208,2.16874718891785e-21,2.83161883189031e-20
"Gm47138",104.937258020363,2.36909306990717,0.309208641414967,7.66179450569683,1.83352852788952e-14,1.57994648607361e-13
"Gm10433",21.6822527444399,2.16264295788085,0.687024033442277,3.14784178225193,0.00164480694398831,0.00413363457668255
"Slc24a4",165.032569536105,1.87717360772581,0.319226079351833,5.88038925747321,4.09302776243109e-09,2.2481732899786e-08
"Ifi27l2a",49.4563178871465,1.76002048302832,0.454740030275756,3.87038827868538,0.000108662146508482,0.000338230061667247
"Serpina9",2811.25048356943,2.1439479563627,0.117451712488455,18.2538671504976,1.92767887229137e-74,1.93127720618632e-72
"Serpina3h",146.310326029476,-2.08633140693831,0.268542723503824,-7.76908560290444,7.90547302969375e-15,7.02148041904478e-14
"Bdkrb1",38.6969516961762,2.66084039925688,0.517180448864925,5.1448975016297,2.67666914693947e-07,1.19503814439116e-06
"Ak7",3860.253198663,2.69264879066299,0.0846581910606705,31.8061224428159,5.32675371854059e-222,2.0012613720557e-218
"Eml1",1161.6349733549,1.58952561688348,0.110400447312618,14.3978186282385,5.34025565620218e-47,2.06306843191276e-45
"Mok",1477.70383421139,1.86912155489183,0.111846302150523,16.7115185656864,1.0804856442701e-62,7.12172730793471e-61
"Gm266",16.7265315784637,-1.64184354302202,0.724980104859754,-2.26467392969305,0.0235326964464025,0.044930677448423
"Ckb",647.123733853036,2.52236110830408,0.452988707613807,5.56826487263012,2.57288513133927e-08,1.29618899610347e-07
"5033406O09Rik",36.5366150022318,2.1690421129619,0.518802261472952,4.18086479963231,2.90402504317412e-05,9.97068502371961e-05
"Crip1",731.33337614441,2.6158982318915,0.488052114926216,5.35987480002411,8.32796466982158e-08,3.97135564509042e-07
"Ptprn2",188.000285701828,2.93820323899684,0.227560378264076,12.9117523068412,3.86406412821494e-38,1.05772596937731e-36
"Dnah11",646.2662895507,2.07901476320559,0.159770154674971,13.0125352099398,1.03839031273967e-38,2.90054453900591e-37
"Itgb8",510.520573208274,-1.50253237847632,0.133997743926584,-11.2131169857571,3.51589735878686e-29,6.68821588706949e-28
"Gm16505",28.7693458495089,1.57731430347895,0.538073762700087,2.93140906102519,0.00337428142248826,0.00786669271131766
"Akr1c14",553.226290365732,2.16506157400698,0.176310568055085,12.2798173580301,1.16260424463348e-34,2.77327247434157e-33
"Chrm3",368.664694336184,1.60799422398873,0.195814838677951,8.21180986510085,2.1787909740726e-16,2.1344765813796e-15
"Ryr2",133.354279209871,1.80946413693874,0.271888132153258,6.65517881419987,2.8295582672225e-11,1.92933764246006e-10
"Sugct",341.505103709305,1.75540952416487,0.15617197199048,11.2402340944499,2.5869544045776e-29,4.95876923367248e-28
"Gm32699",27.8935862971246,2.01780294956975,0.601167412738848,3.35647426459274,0.000789430675723948,0.0021113301645808
"Gm5628",51.5366749132094,1.72109536635809,0.438003681834736,3.92940844503557,8.51550909448605e-05,0.00026958304333671
"Elmo1",59.8481616590256,2.46702173115051,0.437532609047712,5.63848654965392,1.71551217401609e-08,8.80519695621804e-08
"Pgbd1",184.03879309147,1.85861245717021,0.239443883817619,7.76220477022452,8.3465498805284e-15,7.38704073054068e-14
"Ripor2",480.632718701988,2.24602228416203,0.143952043671614,15.6025730991753,6.99183354864793e-55,3.59839981400963e-53
"D130043K22Rik",248.295265028934,2.40145316825301,0.184139689304329,13.0414750743069,7.10686331629486e-39,1.99629797976223e-37
"Dcdc2a",352.652773616364,2.38194848767112,0.171843708270715,13.8611329541301,1.08941057402217e-43,3.72083229691027e-42
"Gm29675",20.8719462707,1.75977965971643,0.605136032222248,2.90807283984392,0.00363663621643941,0.00841696735879431
"Gm11377",62.857197483639,2.57077676259296,0.386121507245401,6.65794760031094,2.77677730110859e-11,1.89592954480054e-10
"Serpinb1b",230.689742000981,1.55135016261382,0.190442378449291,8.14603438187419,3.76053251799479e-16,3.6272967060607e-15
"Mak",1395.86519024008,2.73770231267097,0.141877893797683,19.2961865967289,5.78221824338596e-83,7.97203447354167e-81
"Edn1",619.770035453324,2.30686718344425,0.327739006508367,7.03873245977316,1.93996445484549e-12,1.44325672412961e-11
"Cd83",127.50484455919,1.73137157437216,0.2973651854895,5.82237484028975,5.80172452813312e-09,3.12951601610856e-08
"Stmnd1",803.715091106478,2.60384481417074,0.136663728811468,19.0529326019111,6.21225396046092e-81,7.46862020142454e-79
"Rbm24",233.72140791145,2.37687284209957,0.213570521170283,11.129217782844,9.04255155560567e-29,1.69019234798062e-27
"Gadd45g",323.065553844875,1.98752251009387,0.245653436823908,8.09075800359589,5.92945577957074e-16,5.63973806679678e-15
"Diras2",1764.75384271595,3.69925846341413,0.287001808631164,12.8893210849698,5.16969039310636e-38,1.40998379723416e-36
"Gm33424",127.047251021398,2.11921699111133,0.324350299193623,6.53372910825111,6.41519345891595e-11,4.21914780308923e-10
"Gm48336",42.5975478975607,3.07499423526797,0.59091134522556,5.20381654560075,1.95236747911213e-07,8.85607560401361e-07
"Smim32",44.5106605516125,1.84207573134698,0.450293875872793,4.09083007797193,4.29831981410007e-05,0.000143449145383735
"Klhl3",175.423004822599,2.3370246096301,0.271980182307044,8.59262829301213,8.50021743674266e-18,9.20989672958679e-17
"Kif27",741.370995520277,2.20040880182601,0.148656244812871,14.8019937177607,1.4220423425291e-49,6.1058435210078e-48
"1700001L19Rik",424.240539625829,1.64313804571999,0.191477814282459,8.5813494993008,9.37665106183626e-18,1.01230109308387e-16
"Nkd2",33.789986452794,-2.32153777296924,0.554752216280376,-4.18481928478843,2.85393052907127e-05,9.81438626793661e-05
"Fam81b",751.226155997541,2.41733816089592,0.139665056253578,17.308110029376,4.0860862418305e-67,3.18399052048176e-65
"5430425K12Rik",46.8718436429647,1.92754188911352,0.485091298151076,3.97356517517493,7.08047719829847e-05,0.00022721633853519
"Pde8b",114.54464169092,2.39913416731706,0.32126278880848,7.46782463109131,8.15313997626773e-14,6.68441830678404e-13
"F2r",14759.4041019525,1.50205213386344,0.0618343628179091,24.2915438182279,2.40825961201829e-130,1.20637751498036e-127
"Sv2c",31.1682456165399,1.87539820824778,0.625371255412183,2.99885578689046,0.00270995544592267,0.00647356707062883
"Gm21976",194.765119660868,1.64100103451682,0.272612726008224,6.01953202458831,1.74922048385985e-09,1.00371460219342e-08
"Tmem171",30.1037076714445,2.64092539471599,0.628366921394805,4.20283962251522,2.63587346371398e-05,9.11246984418994e-05
"Naip5",767.766080294263,1.71050744001217,0.125547276515434,13.6244089675803,2.86722084125267e-42,9.30639196594928e-41
"Naip6",429.735970645916,1.57968858161893,0.180670004923273,8.74350217840417,2.25993522889288e-18,2.52320257205068e-17
"3830408C21Rik",128.594651246133,1.59184314071474,0.252838024167913,6.29590088735062,3.05619611916682e-10,1.89552271064131e-09
"Cdc20b",933.732938769789,2.44416411137469,0.142366226353728,17.1681456618921,4.59878402766965e-66,3.42131318652572e-64
"Esm1",28.7364884690597,2.31321983253189,0.616042291802775,3.75496920148538,0.000173362794653648,0.000522731957876208
"Cspg4b",178.338714859495,1.57701721573883,0.228970823487163,6.88741557426961,5.68150697092791e-12,4.06385943641621e-11
"Fst",447.39579412764,-2.51596659186239,0.154085826529577,-16.3283453678294,6.20443421053895e-60,3.75968698854756e-58
"Nek10",1281.77199362461,2.44065043963917,0.135381503398823,18.0279460514574,1.17578883491746e-72,1.10435966319622e-70
"Gm281",948.537565026916,1.72522698134281,0.261049946376313,6.60880036671539,3.87446769426624e-11,2.61421520557755e-10
"Sntn",1259.22309083716,2.47010977959553,0.129878368598757,19.0186387944756,1.19547069934411e-80,1.42583600553518e-78
"Fhit",233.148704057206,1.65680819386072,0.207612118514882,7.98030580157078,1.45971192145918e-15,1.35578187612413e-14
"Acox2",2673.69710166093,2.03252839231463,0.088641433637394,22.9297779707525,2.3452479486478e-116,9.79010727007754e-114
"Gm10044",54.217939857288,1.81690611177406,0.434778448145267,4.17892404631566,2.92891474680087e-05,0.000100515484847964
"Cfap70",1855.45414114237,2.58909138192529,0.113283135583303,22.8550469458131,1.30190892552141e-115,5.28786144127994e-113
"Plac9",308.00563658595,2.51988518494753,0.229333454544629,10.9878656384917,4.37141268961981e-28,7.93400844198146e-27
"Dnah12",3200.09265520856,3.35460483013645,0.175728373599786,19.0897164835568,3.07433356473562e-81,3.75618575697942e-79
"Asb14",204.008151974594,2.9388389318623,0.258704304203788,11.3598377920582,6.62675653857656e-30,1.29839500993127e-28
"Wnt5a",363.171249170125,2.02212565124113,0.207276220481733,9.75570495516316,1.74384849093926e-22,2.4310347979439e-21
"Il17rb",45.8915886944903,1.59169226416247,0.477793464217028,3.33133955017743,0.000864291083492676,0.00229642263131682
"Dnah1",1463.85387183402,2.98623265898564,0.389730946158531,7.66229289313589,1.82642518000266e-14,1.57472849139874e-13
"1700024G13Rik",816.308426653525,3.15138930792992,0.379241293970409,8.30972090337771,9.59274226048606e-17,9.61706008609637e-16
"Lrrc18",155.317906555297,1.93208073735596,0.333569111090668,5.79214523502685,6.94930068885993e-09,3.7244682864546e-08
"Frmpd2",822.155953835168,2.4590540997273,0.295898158735689,8.31047448971742,9.5320155712097e-17,9.56894656006276e-16
"Npy4r",11.1553081715348,-2.79472090512446,0.846281874775396,-3.3023523112393,0.000958775628721526,0.0025313563156056
"Ldb3",229.332219859108,2.35249225879852,0.212451602868092,11.0730737120357,1.69485702128789e-28,3.12903087419095e-27
"Opn4",31.9340038704142,2.00938891119242,0.488529212222214,4.11313972823068,3.90313973691956e-05,0.000131457606379263
"Cdhr1",1051.28135345231,2.14202525634451,0.14230319870607,15.0525446779935,3.32205939074198e-51,1.50827518199609e-49
"Dydc2",159.356776550349,2.0344934499915,0.272709479355637,7.46029604397559,8.63282907625106e-14,7.04362222497115e-13
"Sftpa1",10572.6667580911,-2.5224924246982,0.279982699703864,-9.00945818211706,2.07077006436637e-19,2.45228782721022e-18
"Ero1a",8265.8188083536,3.33999277245828,0.153384985489051,21.7752263157249,3.98497867204906e-105,1.15165883622218e-102
"Bmp4",222.289794089702,1.77491624430451,0.226287948226374,7.84361809020832,4.37747076214957e-15,3.95102886568071e-14
"Gm15222",79.1228802878883,2.07115403459218,0.40959454835156,5.05659570648015,4.26806722383302e-07,1.86130337317941e-06
"Peli2",617.661260722534,-1.9108130908835,0.155865221734171,-12.2593935300231,1.49615429440955e-34,3.5408199584861e-33
"Trav13-2",36.1186077913402,1.71518742771371,0.540080041735569,3.17580227960635,0.00149422756174784,0.00379119564375258
"Rem2",77.5367236328315,1.57774193345783,0.427071945005012,3.69432352537068,0.000220472949397052,0.000654278728976877
"Ltb4r2",172.261575095743,-2.29239534883507,0.245934473850807,-9.3211631250433,1.15071820331342e-20,1.46179147585749e-19
"Ltb4r1",87.0591938133693,-1.9860064455867,0.409398745382328,-4.85103207566505,1.22820679488514e-06,5.09269605724785e-06
"Cbln3",122.189497516274,3.07172811726813,0.39854565769396,7.70734308094478,1.2846411321714e-14,1.12307079315135e-13
"Btf3-ps18",102.22723172248,2.04437792870335,0.311892600110281,6.55474970544505,5.57352794449699e-11,3.68495283545538e-10
"Gjb2",226.189333529283,-1.59128345081732,0.287051365498469,-5.5435494900156,2.9640084807165e-08,1.48131424836074e-07
"3110083C13Rik",53.8136762894107,1.64160791465688,0.433142853249998,3.7899919214629,0.000150652184291076,0.000458485424367413
"Tnfrsf19",5188.9326069393,2.04329424869539,0.0944707717400913,21.6288510304216,9.61481774513211e-104,2.53493826445343e-101
"Kcnrg",2709.84603616535,2.03107794723179,0.107491862167729,18.8951787258324,1.24963699118199e-79,1.43355303080023e-77
"Sox7",81.9779280399353,-3.66207293433391,0.448709656574384,-8.16134192941496,3.31322777328395e-16,3.21233464367169e-15
"Clu",7483.30209500144,1.550450444459,0.0835699270019743,18.5527318268732,7.75106451999657e-77,8.26120550400769e-75
"Stc1",627.469653386415,5.18369503742266,0.444871431832299,11.6521193911519,2.23822005426041e-31,4.67816008003136e-30
"Egr3",35.8547943518649,-1.85141884783197,0.588465341596591,-3.14618163035533,0.00165417244386109,0.00415353441710016
"Sorbs3",3156.20336523165,1.88020504930936,0.0874828273382696,21.4922757587517,1.83874374450655e-102,4.52994114630237e-100
"Sftpc",415.811841989426,1.883984252809,0.224883733385542,8.37759238716961,5.40213575491715e-17,5.54152191978805e-16
"Hr",1477.21084258588,-1.67768780646441,0.131680360436129,-12.7406076419283,3.5164528386446e-37,9.3366171835956e-36
"Fndc3a",6871.06806010214,1.52896532776385,0.0595781533024594,25.66318764534,3.01282097423055e-145,2.15603207622556e-142
"Epsti1",192.265120089815,2.04300311375647,0.252450169496154,8.09269852277757,5.83571787246684e-16,5.55761522100327e-15
"Fam216b",1246.1197361849,2.01068955096433,0.146144779805483,13.7582030205973,4.54688466160864e-43,1.51509052538037e-41
"Scel",3908.54783366703,1.56256559811504,0.108481220194273,14.4040193806516,4.88197801979353e-47,1.89088571343962e-45
"Gm6201",33.5634471957525,2.76316305207623,0.568022416316245,4.86453170280845,1.14728117849306e-06,4.77467226540951e-06
"Gpc6",508.99047505019,2.29529723598178,0.162945225371826,14.0863117083923,4.6101841317191e-45,1.64564957556947e-43
"Osmr",840.676361771366,1.50969926165616,0.115143733799123,13.1114322233977,2.8319924635968e-39,8.15310014232427e-38
"Spef2",1436.19117475774,2.53584993664441,0.218185046732656,11.6224735591143,3.16828188927708e-31,6.59459005984154e-30
"Basp1",4080.89180525872,1.93171898084528,0.102817281746093,18.7878822318571,9.48912417524321e-79,1.05631524522633e-76
"Dnah5",4719.89397397457,2.21734795213875,0.248257068184893,8.93166091241901,4.19660092090104e-19,4.87000143932825e-18
"Ropn1l",383.144602344903,1.65244379884848,0.174295942711891,9.48067851229301,2.52634939398836e-21,3.28994616055953e-20
"Cmbl",1218.4637431587,1.67759318436939,0.134524668805632,12.4705245458977,1.08112027877905e-35,2.68991317044562e-34
"Sema5a",93.9310784908858,-1.86094572702342,0.333598116041752,-5.57840598473438,2.42732606291239e-08,1.22532267629988e-07
"Erich5",145.369058504792,2.92937783707225,0.306420716625821,9.55998624808843,1.17772352692102e-21,1.56765537312392e-20
"Gm33497",22.0884549841632,2.24855038541392,0.736284290209852,3.05391601493093,0.00225875305104131,0.00550702895353936
"Rgs22",1383.68281452976,2.81262580726816,0.1448573652476,19.4165191563482,5.59564731358091e-84,8.0087036027137e-82
"Fbxo43",89.93895786895,2.24138864656739,0.362786031415869,6.17826611961814,6.48094065584013e-10,3.87566956529906e-09
"Zfpm2",58.8655866055691,1.6345377612411,0.476345163706459,3.43141462489659,0.000600442096595882,0.00164511282181275
"Enpp2",286.62988616964,-3.06702884184605,0.197584439003545,-15.5226234278045,2.43873165274041e-54,1.22984091534842e-52
"Dscc1",75.2026507138551,-1.80993746866129,0.359752371373816,-5.0310647341935,4.87763408653056e-07,2.11181460825068e-06
"Fam83a",75.4343941124135,-3.23628669627565,0.473948606790984,-6.82834942418743,8.5897162431115e-12,6.06045402889885e-11
"Fbxo32",21683.5962092749,2.57504505718408,0.0660085821638466,39.0107615217715,0,0
"Gm15943",139.837907041874,2.44911391673809,0.266322901619973,9.19603196661182,3.71412179052301e-20,4.60146927188621e-19
"Klhl38",644.721599444611,1.89311964865592,0.178479532199779,10.606928566671,2.76695612608812e-26,4.71449168513065e-25
"Fer1l6",1591.45212337794,2.04075165157399,0.101689800617267,20.0684005592147,1.39419501023195e-89,2.27738724062671e-87
"Lrrc6",877.753790030127,2.59028431488841,0.127969177783651,20.2414703270786,4.22378704835529e-91,7.13203053513296e-89
"Tmem71",170.478350610095,2.85357820379715,0.289522681488007,9.85614732887639,6.44760460685876e-23,9.17562519241226e-22
"Ndrg1",12569.4544688352,3.54000889475162,0.204485056100207,17.3118220092174,3.83097877043402e-67,3.01423816555405e-65
"Slurp1",519.9028913112,-1.70984727843055,0.185850800284812,-9.20010716020728,3.57592968791556e-20,4.43391677805239e-19
"Gm17189",139.369681732535,2.32168224904216,0.27784009914253,8.35618132950333,6.47811084503352e-17,6.58680986327224e-16
"Ly6m",298.334571249691,3.32829623023834,0.198392881225629,16.7762885930021,3.63879086774623e-63,2.43038885157735e-61
"Gm39556",151.136298260245,2.42909760234975,0.240840210916416,10.0859303897254,6.37582722609077e-24,9.57202113423497e-23
"Ly6i",35.6060657149089,1.72156363754131,0.459739180565292,3.744652860399,0.000180643367971217,0.000542616137092033
"Ly6a",9925.96898168763,1.93499706872702,0.0912888482657077,21.1964232815707,1.03035864698513e-99,2.31107906670037e-97
"Ly6c1",3930.99170272367,2.3280975740681,0.176430967553481,13.1955155398804,9.31156566024668e-40,2.73309001449584e-38
"Rhpn1",482.451060742556,1.54502811668108,0.153485721186944,10.06626613038,7.78787277299126e-24,1.16569872542343e-22
"Mapk15",3640.55671952806,2.08443816752845,0.10088724711027,20.6610669557685,7.76299709599624e-95,1.49567077382861e-92
"Scx",76.7208017136262,-1.60840985825101,0.302056819655682,-5.32485861462905,1.01031592480779e-07,4.77303606350566e-07
"Mb",49.5276297369329,2.25038650076149,0.419091399999953,5.36967950371145,7.8876692286966e-08,3.77623106622658e-07
"Apol9a",34.5317803811926,3.80798205470368,0.554344749593444,6.86933908456145,6.45000273511236e-12,4.59822775632204e-11
"Rac2",73.8914148446975,1.86774606349007,0.409731614613783,4.55846216614413,5.15295448106432e-06,1.97900843193035e-05
"Gm36738",67.7107613049316,2.50725546007378,0.402201677932688,6.23382645482994,4.55177331416625e-10,2.76939471114536e-09
"Gcat",137.144608899283,-1.52956345501426,0.263221758236286,-5.81093092479542,6.21263955882831e-09,3.34157291660958e-08
"Baiap2l2",157.422761702268,2.1756086119428,0.274182372548037,7.93489600270212,2.10671779381872e-15,1.9435085945677e-14
"Pdgfb",923.212689149815,1.55341101129946,0.155444522854711,9.9933467115556,1.62984150183776e-23,2.40838329298111e-22
"A4galt",58.5420241058068,1.81166039932675,0.371858539825516,4.87190747367756,1.10525931254635e-06,4.61000192865573e-06
"Efcab6",368.143075472737,2.51649639639015,0.210208972489301,11.9714033449178,5.0172752455801e-33,1.1355363311834e-31
"Arhgap8",300.570035256192,1.93105509449598,0.192564733207352,10.0280828287318,1.1472244936126e-23,1.70867093062538e-22
"Ribc2",145.316402714916,2.53143856962126,0.283819789991947,8.91917568430688,4.69771640009768e-19,5.4431212074532e-18
"Ttll8",27.2118318522456,2.64599903779342,0.67976358398749,3.89252837327942,9.92048929727851e-05,0.000310593985748961
"Tymp",505.865116145426,2.428538232863,0.154552579041097,15.7133465383145,1.22536497279458e-55,6.43873594795699e-54
"Odf3b",2069.77608551348,2.71982772697373,0.209456631262883,12.9851593171102,1.48528785040896e-38,4.10310768675476e-37
"Shank3",194.88067450798,2.52048666081739,0.251647363678869,10.0159470139883,1.29713603091568e-23,1.92812663428297e-22
"Lrrk2",36.2245977943573,-2.23062954555093,0.675499382019536,-3.30219331790065,0.000959319288352085,0.00253234678822328
"Slc38a1",299.231535440298,3.10066829500073,0.233284201618007,13.2913770992428,2.5975317554423e-40,7.76057797629958e-39
"Col2a1",38.457917566633,-1.59665689082959,0.539701281340516,-2.95840856049813,0.00309231970008902,0.00726910377802876
"Ccdc65",1030.63851945711,2.00901668317234,0.121117321538303,16.5873605662341,8.60183956008669e-62,5.50078488974395e-60
"Wnt10b",64.0676070107373,-2.26081703593842,0.551164652953536,-4.10189046743715,4.09788260778337e-05,0.000137339384098502
"Dnajc22",57.2372329005219,1.91541374677175,0.431815669917358,4.43572079526044,9.17647216626542e-06,3.3899710844306e-05
"Kcnh3",783.206844175785,1.76178608807315,0.147057787457397,11.9802298030871,4.51071589468494e-33,1.02552251838616e-31
"Gpd1",542.137997844382,1.83837498460168,0.161696797887798,11.3692726672135,5.94811580438838e-30,1.17153714689841e-28
"Gm49492",73.0811985051309,2.06211152939146,0.497189986550895,4.14753230188068,3.36078064883409e-05,0.000114318269784243
"Galnt6",494.44854397131,2.16428392388049,0.179593785338788,12.0509956388399,1.91621213293716e-33,4.41669262788031e-32
"Slc4a8",222.429848028372,3.25301077633622,0.311300247816121,10.4497532499804,1.46906940549036e-25,2.41809145955194e-24
"Gm35853",113.388978624697,2.28711146881596,0.274643555234564,8.32756285456112,8.25235910729178e-17,8.33443902314388e-16
"Krt87",89.0537105657879,1.92246854883348,0.359569134934506,5.34658946514875,8.96269893385874e-08,4.25296620075873e-07
"Krt75",107.393553262195,1.58120210284056,0.295650888668012,5.3482068326069,8.88299182960233e-08,4.21914036710695e-07
"Krt6b",3985.51743022428,-2.55526379359296,0.294889249951856,-8.66516427441875,4.50862416079543e-18,4.9565182069081e-17
"Krt1",821.241432004745,-2.11564262595748,0.124925372909892,-16.9352516360586,2.47298625737725e-64,1.76132879032537e-62
"Itgb7",277.922935981723,1.69697782390086,0.429697985873061,3.94923383327696,7.84017353504945e-05,0.000249464594293295
"4930562C15Rik",572.213612916325,2.8417483840754,0.147371889940399,19.2828387097748,7.48536610460401e-83,1.01342416054044e-80
"Sec14l5",148.424686255392,2.46227246316502,0.325276578836296,7.56978099060808,3.73853970019019e-14,3.14397171877214e-13
"AU021092",19227.8700355926,2.4373390152532,0.172599650327049,14.1213438766233,2.80588955521981e-45,1.01119684018809e-43
"Gm15983",26.1655348964122,1.51469785532727,0.563149765920559,2.68968922121676,0.00715185883208132,0.0154979285549413
"Rbfox1",37.5963583544111,-1.65083592434859,0.503696627212816,-3.27744089430064,0.00104752659316036,0.00273832980294598
"Abat",101.801567823452,-4.03146330597117,0.347284009362515,-11.6085486152139,3.72891187176647e-31,7.75077283663991e-30
"Tekt5",120.903614398843,2.13812309387921,0.384096023294798,5.56663689339522,2.5970277225039e-08,1.3079132913468e-07
"Mpv17l",848.368647985986,1.84646885590654,0.140960589251226,13.0991851390156,3.32811564282421e-39,9.52665178673567e-38
"Efcab1",1816.65103588191,2.87819403776296,0.218865169527398,13.1505348428803,1.68974959834541e-39,4.90223107411869e-38
"Spag6l",1825.14454727672,2.08760890700795,0.115502294705273,18.0741769012892,5.09094167960532e-73,4.87303640516616e-71
"Hic2",137.882772498229,1.76379506143457,0.281634377379066,6.26271223651291,3.78338417967533e-10,2.31973469817058e-09
"Aifm3",309.346973062614,1.82775537057137,0.178630198515375,10.2320625838304,1.4245255377788e-24,2.24400102533961e-23
"Lrrc74b",1451.81285878379,3.50708507485261,0.327942363630762,10.6942117389912,1.08336896183182e-26,1.87567612424062e-25
"P2rx6",348.611664291477,2.58575738755171,0.205090684876902,12.6078733858815,1.91079597517331e-36,4.89189811156806e-35
"Ccdc74a",824.702869680116,1.77260318122148,0.130316274078118,13.6023163166781,3.87949227153101e-42,1.25109463211519e-40
"Fam131a",286.469028660088,2.69248119226233,0.229698576095302,11.7218018414934,9.85532401417089e-32,2.10079162106326e-30
"Ehhadh",229.267432354399,1.58746358038975,0.190007942592668,8.35472222228572,6.55868668858631e-17,6.66422877323023e-16
"Etv5",304.42915919808,-2.03295929367174,0.262340158190929,-7.74932556148027,9.23818898634132e-15,8.14738873748459e-14
"St6gal1",116.780168084173,-1.53934573979481,0.322174124961057,-4.77799308054574,1.77053472281625e-06,7.20487295274374e-06
"Rtp4",195.905522967154,2.64424669873498,0.270574675165949,9.77270580520224,1.47460220239797e-22,2.05950947004059e-21
"Muc20",104.507150276863,3.05539037957334,0.367666322521142,8.31022639936689,9.55196560555142e-17,9.58257270495506e-16
"Iqcg",2128.55719425307,2.04591736293626,0.20756858118351,9.85658499600898,6.41957131046107e-23,9.14439029892028e-22
"Heg1",162.49295966253,1.54957040707178,0.226627264041807,6.83752863373899,8.05709882926705e-12,5.71141892482195e-11
"Csta1",114.14249149626,-2.05306212095816,0.401892279882655,-5.10848857698291,3.24746033945107e-07,1.43326972044848e-06
"4930565N06Rik",18.5185023910881,1.97382248824906,0.731523320263006,2.69823590523322,0.00697080232098782,0.0151383261965036
"Cfap91",1099.89809595665,2.36636918514686,0.136028480111532,17.3961304515543,8.82679764199097e-68,7.05580398743832e-66
"Cfap44",2361.89979549458,2.27390670066015,0.113372256485573,20.056994287218,1.75369242071248e-89,2.8036691168582e-87
"Nectin3",39.2130055041405,-1.84012537410308,0.538579093081898,-3.41662979075808,0.000634014335142316,0.00172858625335971
"Morc1",111.960917482117,2.20807403517634,0.333999591392476,6.61100819306595,3.8171135831297e-11,2.5792977934925e-10
"Vgll3",66.142815724673,-3.63666561687371,0.491163332610519,-7.40418792572511,1.31955448950275e-13,1.06100935624652e-12
"E330011O21Rik",181.982010015723,1.94034576410993,0.22928671882075,8.46253011988382,2.61638137024517e-17,2.7341275990255e-16
"Jam2",187.75148004756,-2.42530213977801,0.235562601432171,-10.2957860247454,7.36158637230428e-25,1.17441528665593e-23
"Hunk",1726.7785230079,1.62071428419704,0.100426467439519,16.1383181696908,1.37229910457863e-58,7.9014984458267e-57
"Gm49727",25.5214343590463,1.90109873758635,0.703213687489904,2.70344387688507,0.0068625035892769,0.0149333483839637
"Clic6",3730.04602770212,1.70070010373365,0.20252512421343,8.39747715419928,4.56173261313177e-17,4.70190107751332e-16
"Lca5l",730.736573356883,2.44685893641601,0.183332257561587,13.3465816052259,1.24010326329749e-40,3.74222326121179e-39
"Tmprss2",3858.83556426742,1.54618094480425,0.0856991091399596,18.0419722015909,9.12292348211897e-73,8.62259711253358e-71
"Zdhhc14",23.0192498998437,-2.32122608135929,0.737575378254219,-3.14710353652727,0.00164896560648866,0.00414253679945027
"Gm2808",38.3579956448132,1.58726961382005,0.43578193474647,3.64234835650885,0.000270162131472964,0.000789268373206785
"T2",227.352698267399,2.47504326821633,0.232414955473666,10.6492427011513,1.75789277801683e-26,3.01570920868001e-25
"1700010I14Rik",106.528536328373,1.79306973845494,0.39796503426543,4.5055961807414,6.6186851172389e-06,2.49976375827761e-05
"Pacrg",506.427079426598,2.48832270767843,0.153207413022188,16.2415294312036,2.56449822274529e-59,1.52329167159748e-57
"2700054A10Rik",81.4447855099792,3.15558195759489,0.368700495525929,8.5586593885469,1.14187530907452e-17,1.22923367799225e-16
"Dact2",448.649952011533,-1.60066082441212,0.157740188877882,-10.147450917859,3.40131456678827e-24,5.24255951894298e-23
"Wdr27",510.038225224406,2.07273303108783,0.172743790654786,11.9988858831402,3.60111179534345e-33,8.21206495605788e-32
"Zfp13",142.011709474108,3.21133270204528,0.317535691848629,10.1132968182239,4.82332987747856e-24,7.33653860311212e-23
